111 961 311 1020 372 0 0 0 0 60 62 1440 1050
112 1021 311 1080 372 0 0 0 0 60 62 1440 1050
113 1081 311 1140 372 0 0 0 0 60 62 1440 1050
114 1141 311 1200 372 0 0 0 0 60 62 1440 1050
115 1201 311 1260 372 0 0 0 0 60 62 1440 1050
116 1261 311 1320 372 0 0 0 0 60 62 1440 1050
117 1321 311 1380 372 0 0 0 0 60 62 1440 1050
118 1381 311 1440 372 0 0 0 0 60 62 1440 1050
119 1 373 60 434 0 0 0 0 60 62 1440 1050
120 61 373 120 434 0 0 0 0 60 62 1440 1050
121 121 373 180 434 0 0 0 0 60 62 1440 1050
122 181 373 240 434 0 0 0 0 60 62 1440 1050
123 241 373 300 434 0 0 0 0 60 62 1440 1050
124 301 373 360 434 0 0 0 0 60 62 1440 1050
125 361 373 420 434 0 0 0 0 60 62 1440 1050
126 421 373 480 434 0 0 0 0 60 62 1440 1050
127 481 373 540 434 0 0 0 0 60 62 1440 1050
128 541 373 600 434 0 0 0 0 60 62 1440 1050
129 601 373 660 434 0 0 0 0 60 62 1440 1050
130 661 373 720 434 0 0 0 0 60 62 1440 1050
131 721 373 780 434 0 0 0 0 60 62 1440 1050
132 781 373 840 434 0 0 0 0 60 62 1440 1050
133 841 373 900 434 0 0 0 0 60 62 1440 1050
134 901 373 960 434 0 0 0 0 60 62 1440 1050
135 961 373 1020 434 0 0 0 0 60 62 1440 1050
136 1021 373 1080 434 0 0 0 0 60 62 1440 1050
137 1081 373 1140 434 0 0 0 0 60 62 1440 1050
138 1141 373 1200 434 0 0 0 0 60 62 1440 1050
139 1201 373 1260 434 0 0 0 0 60 62 1440 1050
140 1261 373 1320 434 0 0 0 0 60 62 1440 1050
141 1321 373 1380 434 0 0 0 0 60 62 1440 1050
142 1381 373 1440 434 0 0 0 0 60 62 1440 1050
143 1 435 60 496 0 0 0 0 60 62 1440 1050
144 61 435 120 496 0 0 0 0 60 62 1440 1050
145 121 435 180 496 0 0 0 0 60 62 1440 1050
146 181 435 240 496 0 0 0 0 60 62 1440 1050
147 241 435 300 496 0 0 0 0 60 62 1440 1050
148 301 435 360 496 0 0 0 0 60 62 1440 1050
149 361 435 420 496 0 0 0 0 60 62 1440 1050
150 421 435 480 496 0 0 0 0 60 62 1440 1050
151 481 435 540 496 0 0 0 0 60 62 1440 1050
152 541 435 600 496 0 0 0 0 60 62 1440 1050
153 601 435 660 496 0 0 0 0 60 62 1440 1050
154 661 435 720 496 0 0 0 0 60 62 1440 1050
155 721 435 780 496 0 0 0 0 60 62 1440 1050
156 781 435 840 496 0 0 0 0 60 62 1440 1050
157 841 435 900 496 0 0 0 0 60 62 1440 1050
158 961 435 1020 496 0 0 0 0 60 62 1440 1050
159 1021 435 1080 496 0 0 0 0 60 62 1440 1050
160 1081 435 1140 496 0 0 0 0 60 62 1440 1050
161 1141 435 1200 496 0 0 0 0 60 62 1440 1050
162 1201 435 1260 496 0 0 0 0 60 62 1440 1050
163 1261 435 1320 496 0 0 0 0 60 62 1440 1050
164 1321 435 1380 496 0 0 0 0 60 62 1440 1050
165 1381 435 1440 496 0 0 0 0 60 62 1440 1050
166 1 497 60 558 0 0 0 0 60 62 1440 1050
167 61 497 120 558 0 0 0 0 60 62 1440 1050
168 121 497 180 558 0 0 0 0 60 62 1440 1050
169 181 497 240 558 0 0 0 0 60 62 1440 1050
170 241 497 300 558 0 0 0 0 60 62 1440 1050
171 301 497 360 558 0 0 0 0 60 62 1440 1050
172 361 497 420 558 0 0 0 0 60 62 1440 1050
173 421 497 480 558 0 0 0 0 60 62 1440 1050
174 481 497 540 558 0 0 0 0 60 62 1440 1050
175 541 497 600 558 0 0 0 0 60 62 1440 1050
176 601 497 660 558 0 0 0 0 60 62 1440 1050
177 661 497 720 558 0 0 0 0 60 62 1440 1050
178 721 497 780 558 0 0 0 0 60 62 1440 1050
179 781 497 840 558 0 0 0 0 60 62 1440 1050
180 901 497 960 558 0 0 0 0 60 62 1440 1050
181 961 497 1020 558 0 0 0 0 60 62 1440 1050
182 1021 497 1080 558 0 0 0 0 60 62 1440 1050
183 1081 497 1140 558 0 0 0 0 60 62 1440 1050
184 1141 497 1200 558 0 0 0 0 60 62 1440 1050
185 1201 497 1260 558 0 0 0 0 60 62 1440 1050
186 1261 497 1320 558 0 0 0 0 60 62 1440 1050
187 1321 497 1380 558 0 0 0 0 60 62 1440 1050
188 1381 497 1440 558 0 0 0 0 60 62 1440 1050
189 1 559 60 620 0 0 0 0 60 62 1440 1050
190 61 559 120 620 0 0 0 0 60 62 1440 1050
191 121 559 180 620 0 0 0 0 60 62 1440 1050
192 181 559 240 620 0 0 0 0 60 62 1440 1050
193 241 559 300 620 0 0 0 0 60 62 1440 1050
194 301 559 360 620 0 0 0 0 60 62 1440 1050
195 361 559 420 620 0 0 0 0 60 62 1440 1050
196 421 559 480 620 0 0 0 0 60 62 1440 1050
197 481 559 540 620 0 0 0 0 60 62 1440 1050
198 541 559 600 620 0 0 0 0 60 62 1440 1050
199 601 559 660 620 0 0 0 0 60 62 1440 1050
200 661 559 720 620 0 0 0 0 60 62 1440 1050
201 721 559 780 620 0 0 0 0 60 62 1440 1050
202 781 559 840 620 0 0 0 0 60 62 1440 1050
203 841 559 900 620 0 0 0 0 60 62 1440 1050
204 901 559 960 620 0 0 0 0 60 62 1440 1050
205 961 559 1020 620 0 0 0 0 60 62 1440 1050
206 1021 559 1080 620 0 0 0 0 60 62 1440 1050
207 1081 559 1140 620 0 0 0 0 60 62 1440 1050
208 1261 559 1320 620 0 0 0 0 60 62 1440 1050
209 1321 559 1380 620 0 0 0 0 60 62 1440 1050
210 1381 559 1440 620 0 0 0 0 60 62 1440 1050
211 61 621 120 682 0 0 0 0 60 62 1440 1050
212 121 621 180 682 0 0 0 0 60 62 1440 1050
213 181 621 240 682 0 0 0 0 60 62 1440 1050
214 241 621 300 682 0 0 0 0 60 62 1440 1050
215 301 621 360 682 0 0 0 0 60 62 1440 1050
216 361 621 420 682 0 0 0 0 60 62 1440 1050
217 421 621 480 682 0 0 0 0 60 62 1440 1050
218 481 621 540 682 0 0 0 0 60 62 1440 1050
219 541 621 600 682 0 0 0 0 60 62 1440 1050
220 601 621 660 682 0 0 0 0 60 62 1440 1050
221 661 621 720 682 0 0 0 0 60 62 1440 1050
222 721 621 780 682 0 0 0 0 60 62 1440 1050
223 781 621 840 682 0 0 0 0 60 62 1440 1050
224 841 621 900 682 0 0 0 0 60 62 1440 1050
225 901 621 960 682 0 0 0 0 60 62 1440 1050
226 961 621 1020 682 0 0 0 0 60 62 1440 1050
227 1021 621 1080 682 0 0 0 0 60 62 1440 1050
228 1081 621 1140 682 0 0 0 0 60 62 1440 1050
229 1141 621 1200 682 0 0 0 0 60 62 1440 1050
230 1201 621 1260 682 0 0 0 0 60 62 1440 1050
231 1261 621 1320 682 0 0 0 0 60 62 1440 1050
232 1321 621 1380 682 0 0 0 0 60 62 1440 1050
233 1381 621 1440 682 0 0 0 0 60 62 1440 1050
234 121 683 180 744 0 0 0 0 60 62 1440 1050
235 181 683 240 744 0 0 0 0 60 62 1440 1050
236 241 683 300 744 0 0 0 0 60 62 1440 1050
237 301 683 360 744 0 0 0 0 60 62 1440 1050
238 361 683 420 744 0 0 0 0 60 62 1440 1050
239 421 683 480 744 0 0 0 0 60 62 1440 1050
240 481 683 540 744 0 0 0 0 60 62 1440 1050
241 541 683 600 744 0 0 0 0 60 62 1440 1050
242 601 683 660 744 0 0 0 0 60 62 1440 1050
243 661 683 720 744 0 0 0 0 60 62 1440 1050
244 841 683 900 744 0 0 0 0 60 62 1440 1050
245 901 683 960 744 0 0 0 0 60 62 1440 1050
246 961 683 1020 744 0 0 0 0 60 62 1440 1050
247 1021 683 1080 744 0 0 0 0 60 62 1440 1050
248 1081 683 1140 744 0 0 0 0 60 62 1440 1050
249 1141 683 1200 744 0 0 0 0 60 62 1440 1050
250 1201 683 1260 744 0 0 0 0 60 62 1440 1050
251 1261 683 1320 744 0 0 0 0 60 62 1440 1050
252 1321 683 1380 744 0 0 0 0 60 62 1440 1050
253 241 745 300 806 0 0 0 0 60 62 1440 1050
254 301 745 360 806 0 0 0 0 60 62 1440 1050
255 361 745 420 806 0 0 0 0 60 62 1440 1050
256 421 745 480 806 0 0 0 0 60 62 1440 1050
257 481 745 540 806 0 0 0 0 60 62 1440 1050
258 541 745 600 806 0 0 0 0 60 62 1440 1050
259 601 745 660 806 0 0 0 0 60 62 1440 1050
260 781 745 840 806 0 0 0 0 60 62 1440 1050
261 841 745 900 806 0 0 0 0 60 62 1440 1050
262 901 745 960 806 0 0 0 0 60 62 1440 1050
263 961 745 1020 806 0 0 0 0 60 62 1440 1050
264 1021 745 1080 806 0 0 0 0 60 62 1440 1050
265 1081 745 1140 806 0 0 0 0 60 62 1440 1050
266 1141 745 1200 806 0 0 0 0 60 62 1440 1050
267 1201 745 1260 806 0 0 0 0 60 62 1440 1050
268 1261 745 1320 806 0 0 0 0 60 62 1440 1050
269 1321 745 1380 806 0 0 0 0 60 62 1440 1050
270 241 807 300 868 0 0 0 0 60 62 1440 1050
271 301 807 360 868 0 0 0 0 60 62 1440 1050
272 361 807 420 868 0 0 0 0 60 62 1440 1050
273 421 807 480 868 0 0 0 0 60 62 1440 1050
274 481 807 540 868 0 0 0 0 60 62 1440 1050
275 541 807 600 868 0 0 0 0 60 62 1440 1050
276 601 807 660 868 0 0 0 0 60 62 1440 1050
277 781 807 840 868 0 0 0 0 60 62 1440 1050
278 841 807 900 868 0 0 0 0 60 62 1440 1050
279 901 807 960 868 0 0 0 0 60 62 1440 1050
280 961 807 1020 868 0 0 0 0 60 62 1440 1050
281 1021 807 1080 868 0 0 0 0 60 62 1440 1050
282 1081 807 1140 868 0 0 0 0 60 62 1440 1050
283 1141 807 1200 868 0 0 0 0 60 62 1440 1050
284 1201 807 1260 868 0 0 0 0 60 62 1440 1050
285 241 869 300 930 0 0 0 0 60 62 1440 1050
286 301 869 360 930 0 0 0 0 60 62 1440 1050
287 361 869 420 930 0 0 0 0 60 62 1440 1050
288 421 869 480 930 0 0 0 0 60 62 1440 1050
289 481 869 540 930 0 0 0 0 60 62 1440 1050
290 541 869 600 930 0 0 0 0 60 62 1440 1050
291 781 869 840 930 0 0 0 0 60 62 1440 1050
292 841 869 900 930 0 0 0 0 60 62 1440 1050
293 901 869 960 930 0 0 0 0 60 62 1440 1050
294 961 869 1020 930 0 0 0 0 60 62 1440 1050
295 1021 869 1080 930 0 0 0 0 60 62 1440 1050
296 1081 869 1140 930 0 0 0 0 60 62 1440 1050
297 1141 869 1200 930 0 0 0 0 60 62 1440 1050
298 1201 869 1260 930 0 0 0 0 60 62 1440 1050
299 241 931 300 992 0 0 0 0 60 62 1440 1050
300 301 931 360 992 0 0 0 0 60 62 1440 1050
301 361 931 420 992 0 0 0 0 60 62 1440 1050
302 421 931 480 992 0 0 0 0 60 62 1440 1050
303 481 931 540 992 0 0 0 0 60 62 1440 1050
304 541 931 600 992 0 0 0 0 60 62 1440 1050
305 601 931 660 992 0 0 0 0 60 62 1440 1050
306 781 931 840 992 0 0 0 0 60 62 1440 1050
307 841 931 900 992 0 0 0 0 60 62 1440 1050
308 901 931 960 992 0 0 0 0 60 62 1440 1050
309 961 931 1020 992 0 0 0 0 60 62 1440 1050
310 1021 931 1080 992 0 0 0 0 60 62 1440 1050
311 1081 931 1140 992 0 0 0 0 60 62 1440 1050
312 1141 931 1200 992 0 0 0 0 60 62 1440 1050
313 1201 931 1260 992 0 0 0 0 60 62 1440 1050
314 181 993 240 1050 0 0 0 0 60 58 1440 1050
315 241 993 300 1050 0 0 0 0 60 58 1440 1050
316 301 993 360 1050 0 0 0 0 60 58 1440 1050
317 361 993 420 1050 0 0 0 0 60 58 1440 1050
318 421 993 480 1050 0 0 0 0 60 58 1440 1050
319 481 993 540 1050 0 0 0 0 60 58 1440 1050
320 541 993 600 1050 0 0 0 0 60 58 1440 1050
321 601 993 660 1050 0 0 0 0 60 58 1440 1050
322 781 993 840 1050 0 0 0 0 60 58 1440 1050
323 841 993 900 1050 0 0 0 0 60 58 1440 1050
324 901 993 960 1050 0 0 0 0 60 58 1440 1050
325 961 993 1020 1050 0 0 0 0 60 58 1440 1050
326 1021 993 1080 1050 0 0 0 0 60 58 1440 1050
327 1081 993 1140 1050 0 0 0 0 60 58 1440 1050
328 1141 993 1200 1050 0 0 0 0 60 58 1440 1050
329 1201 993 1260 1050 0 0 0 0 60 58 1440 1050
